Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 10.00      0.01     0.01  3944507     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&)
 10.00      0.02     0.01  2620795     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
 10.00      0.03     0.01  1297800     0.00     0.00  bool std::__equal<true>::equal<int>(int const*, int const*, int const*)
 10.00      0.04     0.01  1297800     0.00     0.00  bool std::__equal_aux<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 10.00      0.05     0.01  1297800     0.00     0.00  bool std::__equal_aux1<int const*, int const*>(int const*, int const*, int const*)
 10.00      0.06     0.01  1297800     0.00     0.00  bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)
 10.00      0.07     0.01    20134     0.00     0.00  void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int)
 10.00      0.08     0.01    13687     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long)
 10.00      0.09     0.01        1    10.00    83.82  BubbleSortGraph::BubbleSortGraph(int)
  5.00      0.10     0.01  3923618     0.00     0.00  int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  5.00      0.10     0.01     1418     0.00     0.00  int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.10     0.00  4035924     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const
  0.00      0.10     0.00  2628140     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      0.10     0.00  1322995     0.00     0.00  std::vector<int, std::allocator<int> >::end() const
  0.00      0.10     0.00  1302881     0.00     0.00  std::vector<Permutation, std::allocator<Permutation> >::size() const
  0.00      0.10     0.00  1301400     0.00     0.00  std::vector<Permutation, std::allocator<Permutation> >::operator[](unsigned long)
  0.00      0.10     0.00  1297800     0.00     0.00  Permutation::operator==(Permutation const&) const
  0.00      0.10     0.00  1297800     0.00     0.00  bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.10     0.00  1297800     0.00     0.00  int std::__memcmp<int, int>(int const*, int const*, unsigned long)
  0.00      0.10     0.00    51120     0.00     0.00  bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.10     0.00    43200     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++()
  0.00      0.10     0.00    43200     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const
  0.00      0.10     0.00    38325     0.00     0.00  int* std::__niter_base<int*>(int*)
  0.00      0.10     0.00    37113     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      0.10     0.00    32398     0.00     0.00  std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.10     0.00    30218     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.10     0.00    28414     0.00     0.00  std::__new_allocator<int>::~__new_allocator()
  0.00      0.10     0.00    26355     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const
  0.00      0.10     0.00    22321     0.00     0.00  std::vector<int, std::allocator<int> >::operator[](unsigned long)
  0.00      0.10     0.00    20946     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00      0.10     0.00    20904     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&)
  0.00      0.10     0.00    20160     0.00     0.00  std::__new_allocator<char>::~__new_allocator()
  0.00      0.10     0.00    20143     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&)
  0.00      0.10     0.00    20135     0.00     0.00  std::__cxx11::to_string(int)
  0.00      0.10     0.00    20132     0.00     0.00  unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int)
  0.00      0.10     0.00    18353     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00      0.10     0.00    17979     0.00     0.00  std::vector<int, std::allocator<int> >::operator[](unsigned long) const
  0.00      0.10     0.00    17730     0.00     0.00  std::remove_reference<int&>::type&& std::move<int&>(int&)
  0.00      0.10     0.00    17320     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
  0.00      0.10     0.00    15131     0.00     0.00  int* std::__niter_wrap<int*>(int* const&, int*)
  0.00      0.10     0.00    15109     0.00     0.00  int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int const, int>(int const*, int const*, int*)
  0.00      0.10     0.00    15109     0.00     0.00  int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.10     0.00    15109     0.00     0.00  int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.10     0.00    14731     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.10     0.00    14731     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.10     0.00    14720     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00    14720     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.10     0.00    14720     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.10     0.00    14400     0.00     0.00  int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.10     0.00    14400     0.00     0.00  int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.10     0.00    14400     0.00     0.00  int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.10     0.00    14400     0.00     0.00  int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  0.00      0.10     0.00    14400     0.00     0.00  int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.10     0.00    14400     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      0.10     0.00    13696     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.10     0.00    13687     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00      0.10     0.00    13687     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
  0.00      0.10     0.00    13680     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  0.00      0.10     0.00    13274     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.10     0.00    13000     0.00     0.00  std::__new_allocator<int>::deallocate(int*, unsigned long)
  0.00      0.10     0.00    13000     0.00     0.00  std::__new_allocator<int>::allocate(unsigned long, void const*)
  0.00      0.10     0.00    12242     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
  0.00      0.10     0.00    12235     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.10     0.00    11532     0.00     0.00  std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
